batch_id,batch_name,request_id,record_id,timestamp_utc,input_type,text,characters,words,valid_input,validation_message,estado,categoria_predicha,segunda_categoria,puntuacion_ganadora,puntuacion_segunda,margen_decision,nivel_margen,terminos_activos,accion_recomendada,requiere_revision,prediccion_utilizable,advertencias,ranking_categorias,explicacion
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,10,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,11,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,12,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,13,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,14,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,15,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,16,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,17,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,18,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,19,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,20,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,21,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,22,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,23,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,24,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,25,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,26,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,27,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,28,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,29,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,30,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,31,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,32,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,33,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,34,2026-08-06T03:25:56.349+00:00,str,zzzxqvvv pppqqqxxx nnnyyywww kkkrrrttt,38,4,True,"El texto es válido, pero no contiene términos reconocidos.",rechazada,,,,,,,0,Solicitar más contexto o revisión humana,True,False,['No se devuelve una categoría para evitar una predicción basada únicamente en interceptos.'],,
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,35,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,36,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,37,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,38,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,39,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,40,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,41,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,42,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,43,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,44,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,45,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,46,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,47,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,48,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,49,2026-08-06T03:25:56.349+00:00,str,api,3,1,True,Inferencia completada.,revision,backend,datascience,1.799161283166697,-1.461285975623392,3.260447258790089,Alta,1,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El texto contiene pocas palabras.']","[{'position': 1, 'category': 'backend', 'score': 1.799161283166697}, {'position': 2, 'category': 'datascience', 'score': -1.461285975623392}, {'position': 3, 'category': 'cloud', 'score': -1.5005123218780927}, {'position': 4, 'category': 'frontend', 'score': -1.9475209454860902}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,50,2026-08-06T03:25:56.349+00:00,str,cloud backend frontend machine learning,39,5,True,Inferencia completada.,revision,cloud,frontend,-0.28883455232983785,-0.7950814533532915,0.5062469010234536,Baja,6,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El margen de decisión es reducido.']","[{'position': 1, 'category': 'cloud', 'score': -0.28883455232983785}, {'position': 2, 'category': 'frontend', 'score': -0.7950814533532915}, {'position': 3, 'category': 'datascience', 'score': -1.16591769675227}, {'position': 4, 'category': 'backend', 'score': -2.350067974747716}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,51,2026-08-06T03:25:56.349+00:00,str,cloud backend frontend machine learning,39,5,True,Inferencia completada.,revision,cloud,frontend,-0.28883455232983785,-0.7950814533532915,0.5062469010234536,Baja,6,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El margen de decisión es reducido.']","[{'position': 1, 'category': 'cloud', 'score': -0.28883455232983785}, {'position': 2, 'category': 'frontend', 'score': -0.7950814533532915}, {'position': 3, 'category': 'datascience', 'score': -1.16591769675227}, {'position': 4, 'category': 'backend', 'score': -2.350067974747716}]",
74d648ef-b83c-4a40-b89f-ceb75e13b616,lote_ruido_oov,20b9f52a-e905-4ba5-8a59-e11026bca9fc,52,2026-08-06T03:25:56.349+00:00,str,cloud backend frontend machine learning,39,5,True,Inferencia completada.,revision,cloud,frontend,-0.28883455232983785,-0.7950814533532915,0.5062469010234536,Baja,6,Revisión humana recomendada,True,True,"['Cobertura reducida del vocabulario.', 'El margen de decisión es reducido.']","[{'position': 1, 'category': 'cloud', 'score': -0.28883455232983785}, {'position': 2, 'category': 'frontend', 'score': -0.7950814533532915}, {'position': 3, 'category': 'datascience', 'score': -1.16591769675227}, {'position': 4, 'category': 'backend', 'score': -2.350067974747716}]",
