batch_id,batch_name,request_id,record_id,timestamp_utc,input_type,text,characters,words,valid_input,validation_message,estado,categoria_predicha,segunda_categoria,puntuacion_ganadora,puntuacion_segunda,margen_decision,nivel_margen,terminos_activos,accion_recomendada,requiere_revision,prediccion_utilizable,advertencias,ranking_categorias,explicacion
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,10,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,11,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,12,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,13,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,14,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,15,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,16,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,17,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,18,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,19,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,20,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,21,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,22,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,23,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,24,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,25,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,26,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,27,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,28,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,29,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,30,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,31,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,32,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,33,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,34,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,35,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,36,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,37,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,38,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
3bd7c3cd-0ee4-4ba3-885f-10b8a7a773be,lote_cambio_tematico,5f3418cc-a7ad-444b-9a1a-fc27cda2040c,39,2026-08-06T03:25:30.774+00:00,str,aws azure kubernetes terraform docker cloud infrastructure deployment,69,8,True,Inferencia completada.,revision,cloud,frontend,7.513961438109222,-3.5645860523573885,11.07854749046661,Muy alta,10,Revisión humana recomendada,True,True,['Cobertura reducida del vocabulario.'],"[{'position': 1, 'category': 'cloud', 'score': 7.513961438109222}, {'position': 2, 'category': 'frontend', 'score': -3.5645860523573885}, {'position': 3, 'category': 'datascience', 'score': -3.6203545802202997}, {'position': 4, 'category': 'backend', 'score': -4.807291920808783}]",
